// Converted from IBM/Eloquence SPR-style dictionary. Review before installing.
// Format: word<TAB>[[eSpeak phonemes]]
heptathlon	[[,hEp'taTl@n]]	// Eloquence: .2hEp.1tAT.0lXn
cytopathology	[[,saIt@p@'TA:l@dZi:]]	// Eloquence: .2sY.0Fx.0px.1Tal.0x.0Ji
chawbacon	[['tSO:,beIk@n]]	// Eloquence: .1Cc.2be.0kXn
buprestid	[[,bju:'prEst@d]]	// Eloquence: .2byu.1prE.0stXd
coparcener	[[,koU'pA:rs@n3:]]	// Eloquence: .2ko.1par.0sX.0nR
maecenas	[[m@'si:n@s]]	// Eloquence: .0mX.1si.0nxs
fortifiable	[['fO:rt@,faI@b@l]]	// Eloquence: .1fcr.0FX.2fY.0x.0bxl
nematocide	[['nEm@t@,saId]]	// Eloquence: .1nE.0mx.0Fx.2sYd
heterogamous	[[,hEt@'rA:g@m@s]]	// Eloquence: .2hE.0Fx.1ra.0gx.0mxs
haplodont	[['hapl@,dA:nt]]	// Eloquence: .1hA.0plx.2dant
esophagi	[[@'sA:f@,dZaI]]	// Eloquence: .0X.1sa.0fx.2JY
festschrift	[['fEsh,SrIft]]	// Eloquence: .1fEsh.2SrIft
sforzando	[[,sfO:rt'sA:ndoU]]	// Eloquence: .2sfcrt.1san.0do
igor	[['i:,goUr]]	// Eloquence: .1i.2gor
exegetist	[[,Eks@'dZEt@st]]	// Eloquence: .2Ek.0sX.1JE.0FXst
bourguignon	[[,b3:gIni:'oUn]]	// Eloquence: .2bR.0gI.0ni.1on
echoencephalography	[[,EkoU@n,sEf@'lA:gr@fi:]]	// Eloquence: .2E.0ko.0Xn.2sE.0fx.1la.0grx.0fi
audiocast	[['O:ti:oU,kast]]	// Eloquence: .1c.0Fi.0o.2kAst
immunoreaction	[[@m,ju:n@ri:'akS@n]]	// Eloquence: .0Xm.2yu.0nx.0ri.1Ak.0SXn
lopolith	[['lA:p@,lIT]]	// Eloquence: .1la.0px.2lIT
oncogenicity	[[,A:Nk@dZ@'nIs@ti:]]	// Eloquence: .2aG.0kx.0JX.1nI.0sX.0Fi
hydrocarbonaceous	[[,haIdr@,kA:rb@'neIS@s]]	// Eloquence: .2hY.0drx.2kar.0bx.1ne.0Sxs
eudemon	[[,ju:'di:m@n]]	// Eloquence: .2yu.1di.0mXn
spinifex	[['spaIn@,fEks]]	// Eloquence: .1spY.0nX.2fEks
cobwebby	[['kA:,bwEbi:]]	// Eloquence: .1ka.2bwE.0bi
acholia	[[,eI'koUli:@]]	// Eloquence: .2e.1ko.0li.0x
octothorpe	[['A:kt@,TO:rp]]	// Eloquence: .1ak.0tx.2Tcrp
ichthyosaurus	[[@k,Ti:@'sO:r@s]]	// Eloquence: .0Xk.2Ti.0x.1scr.0xs
celandine	[['sEl@n,daIn]]	// Eloquence: .1sEl.0Xn.2dYn
pantagruelian	[[,pant@gru:'wEli:@n]]	// Eloquence: .2pAn.0tx.0gru.1wE.0li.0Xn
resurgent	[[r@'s3:dZ@nt]]	// Eloquence: .0rX.1sR.0JXnt
racebait	[['reIs,beIt]]	// Eloquence: .1res.2bet
flauta	[['flaUt@]]	// Eloquence: .1flW.0Fx
chazan	[['kA:z@n]]	// Eloquence: .1ka.0zXn
gasherbrum	[['gVS3:,bru:m]]	// Eloquence: .1gH.0SR.2brum
aplastic	[[,eI'plast@k]]	// Eloquence: .2e.1plA.0stXk
carisoprodol	[[k@,raIs@'proU,dO:l]]	// Eloquence: .0kx.2rY.0sx.1pro.2dcl
schizoaffective	[[,skItsoU@'fEkt@v]]	// Eloquence: .2skI.0tso.0x.1fEk.0tXv
bdellium	[['dEli:@m]]	// Eloquence: .1dE.0li.0xm
bojack	[['boU,dZak]]	// Eloquence: .1bo.2JAk
rotspren	[['rA:t,sprEn]]	// Eloquence: .1rat.2sprEn
improvisatorial	[[@m,prA:v@z@'tO:ri:@l]]	// Eloquence: .0Xm.2pra.0vX.0zx.1tcr.0i.0xl
gentility	[[dZEn'tIl@ti:]]	// Eloquence: .0JEn.1tIl.0X.0Fi
tambour	[['tam,bO:r]]	// Eloquence: .1tAm.2bcr
heterophagy	[[,hEt@'rA:f@dZi:]]	// Eloquence: .2hE.0Fx.1ra.0fx.0Ji
barquentine	[['bA:rk@n,ti:n]]	// Eloquence: .1bar.0kXn.2tin
supersedeas	[[,su:p3:'si:ti:@s]]	// Eloquence: .2su.0pR.1si.0Fi.0xs
geodesy	[[dZi:'A:d@si:]]	// Eloquence: .0Ji.1a.0dx.0si
posteriority	[[pA:,sti:ri:'O:r@ti:]]	// Eloquence: .0pa.2stir.0i.1cr.0X.0Fi
omotic	[[oU'mA:t@k]]	// Eloquence: .0o.1ma.0FXk
bedwarmer	[['bE,dwO:rm3:]]	// Eloquence: .1bE.2dwcr.0mR
tripolitania	[[tr@,pA:l@'teIni:@]]	// Eloquence: .0trX.2pal.0X.1te.0ni.0x
cryptosporidium	[[,krIptoUsp@'rIti:@m]]	// Eloquence: .2krIp.0to.0spx.1rI.0Fi.0xm
timolol	[['taIm@,lO:l]]	// Eloquence: .1tY.0mx.2lcl
particularize	[[p3:'tIkj@l3:,aIz]]	// Eloquence: .0pR.1tI.0kyX.0lR.2Yz
shorthorn	[['SO:rt,hO:rn]]	// Eloquence: .1Scrt.2hcrn
canuck	[[k@'nVk]]	// Eloquence: .0kx.1nHk
derail	[[d@'reIl]]	// Eloquence: .0dX.1rel
schengen	[['SENg@n]]	// Eloquence: .1SEG.0gXn
orangutan	[[@'raN@,tan]]	// Eloquence: .0x.1rAG.0X.2tAn
reformist	[[r@'fO:rm@st]]	// Eloquence: .0rX.1fcr.0mXst
versicolor	[['v3:s@,kVl3:]]	// Eloquence: .1vR.0sX.2kH.0lR
tripolis	[['trIp@li:z]]	// Eloquence: .1trI.0px.0liz
monotherapies	[[,mA:noU'TeIr@pi:z]]	// Eloquence: .2ma.0no.1Ter.0x.0piz
curmudgeonry	[[k3:'mVdZ@nri:]]	// Eloquence: .0kR.1mH.0JXn.0ri
lentivirus	[[,lEnt@'vaIr@s]]	// Eloquence: .2lEn.0tX.1vY.0rxs
egest	[[@'dZEst]]	// Eloquence: .0X.1JEst
hungerspren	[['hVNg3:,sprEn]]	// Eloquence: .1hHG.0gR.2sprEn
impuissance	[[@m'pju:@s@ns]]	// Eloquence: .0Xm.1pyu.0X.0sXns
mesogleal	[[,mEz@'gli:@l]]	// Eloquence: .2mE.0zx.1gli.0xl
minitower	[['mIni:,taU3:]]	// Eloquence: .1mI.0ni.2tW.0R
neogea	[[,ni:@'dZi:@]]	// Eloquence: .2ni.0x.1Ji.0x
assange	[[@'sA:ndZ]]	// Eloquence: .0x.1sanJ
collectanea	[[,kA:l@k'teIni:@]]	// Eloquence: .2kal.0Xk.1te.0ni.0x
colaboratory	[[k@'labr@,tO:ri:]]	// Eloquence: .0kx.1lAb.0rx.2tc.0ri
stomatous	[['stoUm@t@s]]	// Eloquence: .1sto.0mx.0Fxs
anthesis	[[,an'Ti:s@s]]	// Eloquence: .2An.1Ti.0sXs
pommel	[['pVm@l]]	// Eloquence: .1pH.0mxl
wether	[['wED3:]]	// Eloquence: .1wE.0DR
spiriferous	[[,spaI'rIf@r@s]]	// Eloquence: .2spY.1rI.0fx.0rxs
convertiplane	[[k@n'v3:t@,pleIn]]	// Eloquence: .0kXn.1vR.0FX.2plen
lyonnaise	[[,laI@'neIz]]	// Eloquence: .2lY.0X.1nez
japanize	[['dZap@,naIz]]	// Eloquence: .1JA.0px.2nYz
enjambment	[[@n'dZamm@nt]]	// Eloquence: .0Xn.1JAm.0mXnt
mirepoix	[[,mi:r'pwA:]]	// Eloquence: .2mir.1pwa
pocahontas	[[,poUk@'hA:nt@s]]	// Eloquence: .2po.0kx.1han.0tXs
turbidimeter	[[,t3:b@'dIm@t3:]]	// Eloquence: .2tR.0bX.1dI.0mX.0FR
scheelite	[['SeI,laIt]]	// Eloquence: .1Se.2lYt
hypertrophy	[[,haI'p3:tr@fi:]]	// Eloquence: .2hY.1pR.0trx.0fi
zoophilist	[[zoU'A:f@l@st]]	// Eloquence: .0zo.1a.0fX.0lXst
solenoidally	[[,soUl@'nOIt@li:]]	// Eloquence: .2sol.0X.1nO.0FX.0li
zoophilite	[[zoU'A:f@,laIt]]	// Eloquence: .0zo.1a.0fX.2lYt
carbanion	[[,kA:r'banaI@n]]	// Eloquence: .2kar.1bA.0nY.0Xn
paschal	[['pask@l]]	// Eloquence: .1pAs.0kxl
monocots	[['mA:n@,kA:ts]]	// Eloquence: .1ma.0nx.2kats
vedenar	[['veIt@,nA:r]]	// Eloquence: .1ve.0FX.2nar
dissave	[[,dIs'seIv]]	// Eloquence: .2dIs.1sev
conlon	[['kA:nl@n]]	// Eloquence: .1kan.0lXn
eczematogenic	[[,Egz@,mat@'dZEn@k]]	// Eloquence: .2Eg.0zX.2mA.0Fx.1JE.0nXk
phosphonium	[[,fA:s'foUni:@m]]	// Eloquence: .2fas.1fo.0ni.0xm
chlorenchyma	[[,klO:'rENk@m@]]	// Eloquence: .2klc.1rEG.0kX.0mx
prettify	[['prIt@,faI]]	// Eloquence: .1prI.0FX.2fY
stipel	[['staIp@l]]	// Eloquence: .1stY.0pxl
buoyance	[['bOI@ns]]	// Eloquence: .1bO.0Xns
belau	[[b@'laU]]	// Eloquence: .0bx.1lW
stipes	[['staIpi:z]]	// Eloquence: .1stY.0piz
pompeii	[[,pA:m'peI]]	// Eloquence: .2pam.1pe
newfangled	[[,nu:'faNg@ld]]	// Eloquence: .2nu.1fAG.0gxld
suggestibility	[[s@,dZEst@'bIl@ti:]]	// Eloquence: .0sx.2JE.0stX.1bIl.0X.0Fi
inhume	[[@n'hju:m]]	// Eloquence: .0Xn.1hyum
preceptorial	[[,pri:sEp'tO:ri:@l]]	// Eloquence: .2pri.0sEp.1tcr.0i.0xl
curare	[[kju:'rA:ri:]]	// Eloquence: .0kyu.1rar.0i
carme	[['kA:rmi:]]	// Eloquence: .1kar.0mi
zoophilism	[[zoU'A:f@,lIz@m]]	// Eloquence: .0zo.1a.0fX.2lI.0zxm
zithern	[['zIT3:n]]	// Eloquence: .1zI.0TRn
cryostat	[['kraI@,stat]]	// Eloquence: .1krY.0x.2stAt
rondelet	[[,rA:nt@'lEt]]	// Eloquence: .2ran.0Fx.1lEt
cointegration	[[,koU,Int@'greIS@n]]	// Eloquence: .2ko.2In.0tX.1gre.0SXn
phallocentrism	[[,faloU'sEn,trIz@m]]	// Eloquence: .2fAl.0o.1sEn.2trI.0zxm
alloantigen	[[,aloU'ant@dZ@n]]	// Eloquence: .2A.0lo.1An.0tX.0JXn
gudgeon	[['gVdZ@n]]	// Eloquence: .1gH.0JXn
dioecious	[[,daI'i:S@s]]	// Eloquence: .2dY.1i.0Sxs
sideling	[['saIdlIN]]	// Eloquence: .1sYd.0lIG
loggia	[['lA:dZi:@]]	// Eloquence: .1la.0Ji.0x
framerate	[['freIm,reIt]]	// Eloquence: .1frem.2ret
defilement	[[d@'faIlm@nt]]	// Eloquence: .0dX.1fYl.0mXnt
bokurano	[[,boUku:'rA:noU]]	// Eloquence: .2bo.0ku.1ra.0no
derate	[[,di:'reIt]]	// Eloquence: .2di.1ret
oxnard	[['A:ks,nA:rd]]	// Eloquence: .1aks.2nard
billingsgate	[['bIl@Ngz,geIt]]	// Eloquence: .1bIl.0XGgz.2get
amortize	[['am@r,taIz]]	// Eloquence: .1A.0mxr.2tYz
criticizable	[['krIt@,saIz@b@l]]	// Eloquence: .1krI.0FX.2sY.0zx.0bxl
superdrugs	[['su:p3:,drVgz]]	// Eloquence: .1su.0pR.2drHgz
hammerstein	[['ham3:,staIn]]	// Eloquence: .1hA.0mR.2stYn
carpe	[['kA:r,peI]]	// Eloquence: .1kar.2pe
orthicon	[['O:rT@,kA:n]]	// Eloquence: .1cr.0TX.2kan
chondromatous	[[,kA:n'drA:m@t@s]]	// Eloquence: .2kan.1dra.0mx.0Fxs
trigon	[['traI,gA:n]]	// Eloquence: .1trY.2gan
corrosible	[[k@'roUs@b@l]]	// Eloquence: .0kx.1ro.0sX.0bxl
mucosae	[[,mju:'koUzi:]]	// Eloquence: .2myu.1ko.0zi
terpene	[['t3:,pi:n]]	// Eloquence: .1tR.2pin
craniofacial	[[,kreIni:oU'feIS@l]]	// Eloquence: .2kre.0ni.0o.1fe.0Sxl
flavoprotein	[[,fleIvoU'proU,ti:n]]	// Eloquence: .2fle.0vo.1pro.2tin
mucosal	[[,mju:'koUz@l]]	// Eloquence: .2myu.1ko.0zxl
platinocyanide	[[,plat@nnoU'saI@,naId]]	// Eloquence: .2plA.0?N.0no.1sY.0x.2nYd
prosopagnosia	[[,prA:s@,pag'noUZ@]]	// Eloquence: .2pra.0sx.2pAg.1no.0Zx
localizability	[[,loUk@,laIz@'bIl@ti:]]	// Eloquence: .2lo.0kx.2lY.0zx.1bIl.0X.0Fi
rokossovsky	[[,rA:k@'sA:fski:]]	// Eloquence: .2ra.0kx.1saf.0ski
subgrade	[['sVb,greId]]	// Eloquence: .1sHb.2gred
tergiversatory	[[,t3:dZ@'v3:s@,tO:ri:]]	// Eloquence: .2tR.0JX.1vR.0sx.2tcr.0i
corregidor	[[k@'rEg@,dO:r]]	// Eloquence: .0kx.1rE.0gX.2dcr
montagnard	[[,mA:nt@n'jA:rd]]	// Eloquence: .2man.0tXn.1yard
biasses	[['baI@s@z]]	// Eloquence: .1bY.0x.0sXz
hebdomad	[['hEbd@,mad]]	// Eloquence: .1hEb.0dx.2mAd
flamines	[['flam@ni:z]]	// Eloquence: .1flA.0mX.0niz
whilom	[['waIl@m]]	// Eloquence: .1wYl.0xm
paronomasia	[[,par@n@'meIZ@]]	// Eloquence: .2pA.0rx.0nx.1me.0Zx
carrycot	[['keIri:,kA:t]]	// Eloquence: .1ker.0i.2kat
armamentaria	[[,A:rm@m@n'teIri:@]]	// Eloquence: .2ar.0mx.0mXn.1ter.0i.0x
canute	[[k@'nu:t]]	// Eloquence: .0kx.1nut
immunoreactive	[[@m,ju:n@ri:'akt@v]]	// Eloquence: .0Xm.2yu.0nx.0ri.1Ak.0tXv
misalignment	[[,mIs@'laInm@nt]]	// Eloquence: .2mIs.0x.1lYn.0mXnt
neuristor	[[,nU'rIst3:]]	// Eloquence: .2nU.1rI.0stR
ensphered	[[@ns'fi:rd]]	// Eloquence: .0Xns.1fird
internetwork	[[,Int3:'nEt,w3:k]]	// Eloquence: .2In.0tR.1nEt.2wRk
corynebacterium	[[,kO:r@ni:,bak'ti:ri:@m]]	// Eloquence: .2kcr.0X.0ni.2bAk.1tir.0i.0xm
gigaton	[['gIg@,tVn]]	// Eloquence: .1gI.0gx.2tHn
undertenancies	[['Vnd3:,tEn@nsi:z]]	// Eloquence: .1Hn.0dR.2tE.0nXn.0siz
ratafia	[[,rat@'fi:@]]	// Eloquence: .2rA.0Fx.1fi.0x
bijouterie	[[,bi:'Zu:t@ri:]]	// Eloquence: .2bi.1Zu.0Fx.0ri
belli	[['bE,laI]]	// Eloquence: .1bE.2lY
biassed	[['baI@st]]	// Eloquence: .1bY.0Xst
ahvaz	[[,A:'vA:z]]	// Eloquence: .2a.1vaz
lipgloss	[['lIp,glO:s]]	// Eloquence: .1lIp.2glcs
autoschediast	[[,O:toU'ski:ti:,ast]]	// Eloquence: .2c.0Fo.1ski.0Fi.2Ast
wilsonian	[[,wIl'soUni:@n]]	// Eloquence: .2wIl.1so.0ni.0Xn
microphysicist	[[,maIkr@'fIz@s@st]]	// Eloquence: .2mY.0krx.1fI.0zX.0sXst
polygyny	[[p@'lIdZ@ni:]]	// Eloquence: .0px.1lI.0JX.0ni
milquetoasty	[['mIlk,toUsti:]]	// Eloquence: .1mIlk.2to.0sti
autoschediasm	[[,O:toU'ski:ti:,az@m]]	// Eloquence: .2c.0Fo.1ski.0Fi.2A.0zxm
idioglossia	[[,Idi:@'glA:si:@]]	// Eloquence: .2I.0di.0x.1gla.0si.0x
wannabe	[['wA:n@,bi:]]	// Eloquence: .1wa.0nx.2bi
alleyvillage	[['ali:,vIl@dZ]]	// Eloquence: .1A.0li.2vI.0lXJ
defiler	[[d@'faIl3:]]	// Eloquence: .0dX.1fYl.0R
defiles	[[d@'faIlz]]	// Eloquence: .0dX.1fYlz
scleroses	[[skl@'roUsi:z]]	// Eloquence: .0sklx.1ro.0siz
polypodies	[['pA:l@,poUti:z]]	// Eloquence: .1pa.0lX.2po.0Fiz
incoordination	[[,IN,koU,O:rt@'neIS@n]]	// Eloquence: .2IG.2ko.2cr.0FX.1ne.0SXn
kabuki	[[k@'bu:ki:]]	// Eloquence: .0kx.1bu.0ki
belon	[[,beI'loUn]]	// Eloquence: .2be.1lon
olfactometry	[[,O:lfak'tA:m@tri:]]	// Eloquence: .2cl.0fAk.1ta.0mX.0tri
vedantist	[[v@'dant@st]]	// Eloquence: .0vX.1dAn.0tXst
kabuli	[['kA:bUli:]]	// Eloquence: .1ka.0bU.0li
adverbiage	[[@d'v3:bi:@dZ]]	// Eloquence: .0xd.1vR.0bi.0XJ
panfry	[['pan,fraI]]	// Eloquence: .1pAn.2frY
ephebophile	[[@'fi:b@,faIl]]	// Eloquence: .0x.1fi.0bx.2fYl
mellophone	[['mEl@,foUn]]	// Eloquence: .1mE.0lx.2fon
bibliofilm	[['bIbli:@,fIlm]]	// Eloquence: .1bI.0bli.0x.2fIlm
erotomaniacal	[[@,rA:t@m@'naI@k@l]]	// Eloquence: .0X.2ra.0Fx.0mx.1nY.0x.0kxl
defiled	[[d@'faIld]]	// Eloquence: .0dX.1fYld
vedantism	[[v@'dan,tIz@m]]	// Eloquence: .0vX.1dAn.2tI.0zxm
prothalli	[[,proU'Ta,laI]]	// Eloquence: .2pro.1TA.2lY
chokecherry	[['tSoUk,tSeIri:]]	// Eloquence: .1Cok.2Cer.0i
malaise	[[m@'leIz]]	// Eloquence: .0mx.1lez
ubuntu	[[,u:'bu:ntu:]]	// Eloquence: .2u.1bun.0tu
pangea	[[,pan'dZi:@]]	// Eloquence: .2pAn.1Ji.0x
panged	[['paNd]]	// Eloquence: .1pAGd
stentorian	[[,stEn'tO:ri:@n]]	// Eloquence: .2stEn.1tcr.0i.0Xn
oceanaut	[['oUS@,nO:t]]	// Eloquence: .1o.0SX.2nct
turbidimetry	[[,t3:b@'dIm@tri:]]	// Eloquence: .2tR.0bX.1dI.0mX.0tri
vizierate	[[v@'zi:r@t]]	// Eloquence: .0vX.1zi.0rXt
convolve	[[k@n'vA:lv]]	// Eloquence: .0kXn.1valv
telophase	[['tEl@,feIz]]	// Eloquence: .1tEl.0x.2fez
deflexed	[['di:,flEkst]]	// Eloquence: .1di.2flEkst
trigemini	[[,traI'dZEm@,naI]]	// Eloquence: .2trY.1JE.0mX.2nY
kaolin	[['keI@l@n]]	// Eloquence: .1ke.0x.0lXn
carthorse	[['kA:rt,hO:rs]]	// Eloquence: .1kart.2hcrs
squirearchal	[['skwaI,rA:rk@l]]	// Eloquence: .1skwY.2rar.0kxl
chiromancer	[['kaIr@,mans3:]]	// Eloquence: .1kYr.0x.2mAn.0sR
slavist	[['slA:v@st]]	// Eloquence: .1sla.0vXst
paleozoic	[[,peIli:@'zoU@k]]	// Eloquence: .2pe.0li.0x.1zo.0Xk
gentamicin	[[,dZEnt@'maIs@n]]	// Eloquence: .2JEn.0tx.1mY.0sXn
repining	[[r@'paInIN]]	// Eloquence: .0rX.1pY.0nIG
conjunct	[[k@n'dZVNkt]]	// Eloquence: .0kXn.1JHGkt
anarcho	[[@'nA:rkoU]]	// Eloquence: .0x.1nar.0ko
cyclopean	[[,saI'kloUpi:@n]]	// Eloquence: .2sY.1klo.0pi.0Xn
jeremiad	[[,dZeIr@'maI@d]]	// Eloquence: .2Je.0rX.1mY.0Xd
inoperability	[[@n,A:p3:@'bIl@ti:]]	// Eloquence: .0Xn.2a.0pR.0x.1bIl.0X.0Fi
elisha	[[@'laIS@]]	// Eloquence: .0X.1lY.0Sx
featherstitch	[['fED3:,stItS]]	// Eloquence: .1fE.0DR.2stIC
bilobate	[[baIl'oU,beIt]]	// Eloquence: .0bYl.1o.2bet
lentissimo	[[,lEn'tIs@moU]]	// Eloquence: .2lEn.1tI.0sX.0mo
slavism	[['slA:,vIz@m]]	// Eloquence: .1sla.2vI.0zxm
ocellar	[[oU'sEl3:]]	// Eloquence: .0o.1sE.0lR
aeronaut	[['eIr@,nO:t]]	// Eloquence: .1er.0x.2nct
enspirit	[[@n'spi:r@t]]	// Eloquence: .0Xn.1spir.0Xt
dialectology	[[,daI@lEk'tA:l@dZi:]]	// Eloquence: .2dY.0xl.0Ek.1tal.0x.0Ji
oxalic	[[,A:k'sal@k]]	// Eloquence: .2ak.1sAl.0Xk
myodynamics	[[,maI@,daI'nam@ks]]	// Eloquence: .2mY.0x.2dY.1nA.0mXks
kalamazoo	[[,kal@m@'zu:]]	// Eloquence: .2kA.0lx.0mx.1zu
propanoic	[[,proUp@'noU@k]]	// Eloquence: .2pro.0px.1no.0Xk
oberon	[['oUb@,rA:n]]	// Eloquence: .1o.0bx.2ran
chondropharyngeus	[[,kA:ndr@f@'rIndZi:@s]]	// Eloquence: .2kan.0drx.0fx.1rIn.0Ji.0xs
softvoice	[['sO:ft,vOIs]]	// Eloquence: .1scft.2vOs
ressentiment	[[,rEsA:nti:'mA:n]]	// Eloquence: .2rE.0san.0ti.1man
bruneian	[[bru:'naI@n]]	// Eloquence: .0bru.1nY.0Xn
polycarpy	[['pA:li:,kA:rpi:]]	// Eloquence: .1pa.0li.2kar.0pi
illinoisan	[[,Il@'nOI@n]]	// Eloquence: .2Il.0X.1nO.0Xn
parthenogenetic	[[,pA:rT@,noUdZ@'nEt@k]]	// Eloquence: .2par.0TX.2no.0JX.1nE.0FXk
inherence	[[@n'hi:r@ns]]	// Eloquence: .0Xn.1hi.0rXns
uraninite	[[j@'reIn@,naIt]]	// Eloquence: .0yx.1re.0nX.2nYt
monoacids	[[,mA:noU'as@dz]]	// Eloquence: .2ma.0no.1A.0sXdz
photophosphorylation	[[,foUtoUfA:s,fO:r@'leIS@n]]	// Eloquence: .2fo.0Fo.0fas.2fcr.0X.1le.0SXn
compartmentalize	[[k@m,pA:rt'mEnt@,laIz]]	// Eloquence: .0kxm.2part.1mEn.0tx.2lYz
phalli	[['fa,laI]]	// Eloquence: .1fA.2lY
hypertrophying	[[,haI'p3:tr@fi:IN]]	// Eloquence: .2hY.1pR.0trx.0fi.0IG
amphitryon	[[,am'fItri:@n]]	// Eloquence: .2Am.1fIt.0ri.0Xn
byword	[['baI,w3:d]]	// Eloquence: .1bY.2wRd
inherency	[[@n'hi:r@nsi:]]	// Eloquence: .0Xn.1hi.0rXn.0si
inspirit	[[@n'spi:r@t]]	// Eloquence: .0Xn.1spir.0Xt
testaceous	[[,tE'steIS@s]]	// Eloquence: .2tE.1ste.0Sxs
pheromonal	[[,feIr@'moUn@l]]	// Eloquence: .2fer.0x.1mo.0nxl
dizygous	[[,daI'zaIg@s]]	// Eloquence: .2dY.1zY.0gxs
propylaea	[[,prA:p@'li:@]]	// Eloquence: .2pra.0pX.1li.0x
pedon	[['pEt@n]]	// Eloquence: .1pE.0FXn
presagefully	[['prEs@dZf@li:]]	// Eloquence: .1prE.0sXJ.0fx.0li
commiserative	[[k@'mIz@r@t@v]]	// Eloquence: .0kx.1mI.0zx.0rx.0FXv
insatiate	[[@n'seISi:@t]]	// Eloquence: .0Xn.1se.0Si.0Xt
yclept	[[@k'lEpt]]	// Eloquence: .0Xk.1lEpt
nyanchan	[['njantS@n]]	// Eloquence: .1nyAn.0Cxn
transcaucasia	[[,transh,kO:'keIZ@]]	// Eloquence: .2trAnsh.2kc.1ke.0Zx
gastronomer	[[,ga'strA:n@m3:]]	// Eloquence: .2gA.1stra.0nx.0mR
gesticulative	[[,dZE'stIkj@l@t@v]]	// Eloquence: .2JE.1stI.0kyX.0lx.0FXv
backboned	[['bak,boUnd]]	// Eloquence: .1bAk.2bond
frontes	[['frA:nti:z]]	// Eloquence: .1fran.0tiz
decemviri	[[d@'sEmv@,raI]]	// Eloquence: .0dX.1sEm.0vx.2rY
voldemort	[['voUld@,mO:rt]]	// Eloquence: .1vol.0dx.2mcrt
pneumothorax	[[,nu:m@'ToU,raks]]	// Eloquence: .2nu.0mx.1To.2rAks
ahwaz	[[,A:'wA:z]]	// Eloquence: .2a.1waz
revetting	[[r@'vEtIN]]	// Eloquence: .0rX.1vE.0FIG
sendai	[[s@n'daI]]	// Eloquence: .0sXn.1dY
siriasis	[[s@'raI@s@s]]	// Eloquence: .0sx.1rY.0x.0sXs
counterplots	[['kaUnt3:,plA:ts]]	// Eloquence: .1kWn.0tR.2plats
electrographs	[[@'lEktr@,grafs]]	// Eloquence: .0x.1lEk.0trx.2grAfs
roentgenoscopic	[[,rEntg@n@'skA:p@k]]	// Eloquence: .2rEnt.0gX.0nx.1ska.0pXk
prostyle	[['proU,staIl]]	// Eloquence: .1pro.2stYl
visitant	[['vIz@t@nt]]	// Eloquence: .1vI.0zX.0tXnt
dancegoing	[['dans,goUIN]]	// Eloquence: .1dAns.2go.0IG
bibliotaph	[['bIbli:@,taf]]	// Eloquence: .1bIb.0li.0x.2tAf
pentoxifylline	[[,pEn,tA:k'sIf@,li:n]]	// Eloquence: .2pEn.2tak.1sI.0fX.2lin
teetotally	[['ti:,toUt@li:]]	// Eloquence: .1ti.2to.0FX.0li
zoochlorella	[[,zoU@kl@'rEl@]]	// Eloquence: .2zo.0x.0klx.1rEl.0x
riyal	[[ri:'O:l]]	// Eloquence: .0ri.1cl
irrefragability	[[,i:,rEfr@g@'bIl@ti:]]	// Eloquence: .2i.2rE.0frx.0gx.1bIl.0X.0Fi
whimsy	[['wImzi:]]	// Eloquence: .1wIm.0zi
commensurably	[[k@'mEns3:@bli:]]	// Eloquence: .0kx.1mEn.0sR.0x.0bli
adipose	[['at@,poUs]]	// Eloquence: .1A.0FX.2pos
tournedos	[['t3:n@,doU]]	// Eloquence: .1tR.0nX.2do
bascinet	[[,bas@'nEt]]	// Eloquence: .2bA.0sX.1nEt
antistrophically	[[,ant@'strA:f@kli:]]	// Eloquence: .2An.0tX.1stra.0fX.0kli
chisinau	[[,kIS@'naU]]	// Eloquence: .2kI.0SX.1nW
regality	[[r@'gal@ti:]]	// Eloquence: .0rX.1gAl.0X.0Fi
commensurable	[[k@'mEns3:@b@l]]	// Eloquence: .0kx.1mEn.0sR.0x.0bxl
uplifting	[[,Vp'lIftIN]]	// Eloquence: .2Hp.1lIf.0tIG
encage	[[@N'keIdZ]]	// Eloquence: .0XG.1keJ
disyllabic	[[,daIs@'lab@k]]	// Eloquence: .2dY.0sX.1lA.0bXk
shlimazel	[[Sl@'mA:z@l]]	// Eloquence: .0SlX.1ma.0zxl
natheless	[['neITl@s]]	// Eloquence: .1neT.0lXs
hypophyses	[[,haI'pA:f@si:z]]	// Eloquence: .2hY.1pa.0fX.0siz
resections	[[r@'sEkS@nz]]	// Eloquence: .0rX.1sEk.0SXnz
ocellus	[[oU'sEl@s]]	// Eloquence: .0o.1sEl.0xs
biofuel	[['baIoU,fju:@l]]	// Eloquence: .1bY.0o.2fyu.0xl
biofuels	[['baIoU,fju:@lz]]	// Eloquence: .1bY.0o.2fyu.0xlz
biofueled	[['baIoU,fju:@ld]]	// Eloquence: .1bY.0o.2fyu.0xld
idyll	[['aIt@l]]	// Eloquence: .1Y.0Fxl
alexandria	[[,al@g'zandri:@]]	// Eloquence: .2Al.0Xg.1zAn.0dri.0x
commiseration	[[k@,mIz@'reIS@n]]	// Eloquence: .0kx.2mI.0zx.1re.0SXn
regeneracy	[[,ri:'dZEn@r@si:]]	// Eloquence: .2ri.1JE.0nxr.0x.0si
toolbar	[['tu:l,bA:r]]	// Eloquence: .1tul.2bar
